equipment_id,test_id,test_name,start,end
setup_sofia_3,mwcu_a7_2a_P-02-L_seq27,P-02-L,2028-04-17T00:00:00,2028-04-22T00:00:00
setup_sofia_3,mwcu_b10_5a_P-02-L_seq1,P-02-L,2028-04-22T00:00:00,2028-04-27T00:00:00
setup_sofia_3,mwcu_a7_3_K-02_seq14,K-02,2028-04-27T00:00:00,2028-05-11T00:00:00
setup_sofia_3,mwcu_b10_5a_K-14_seq2,K-14,2028-05-11T00:00:00,2028-06-05T00:00:00
setup_sofia_3,mwcu_a7_2a_P-03-E_seq29,P-03-E,2028-06-05T00:00:00,2028-07-03T00:00:00
setup_sofia_3,mwcu_a7_5b_P-03-E_seq1,P-03-E,2028-07-03T00:00:00,2028-07-31T00:00:00
setup_sofia_3,mwcu_a7_5a_Leak_seq3,Leak,2028-07-31T00:00:00,2028-08-03T00:00:00
setup_sofia_3,mwcu_b10_3_Leak_seq16,Leak,2028-08-03T00:00:00,2028-08-06T00:00:00
setup_sofia_3,mwcu_b10_2b_HV S_seq19,HV S,2028-09-04T00:00:00,2028-09-18T00:00:00
setup_sofia_3,mwcu_a7_5a_P-03-E_seq4,P-03-E,2028-09-18T00:00:00,2028-10-16T00:00:00
setup_sofia_3,mwcu_b10_5b_P-04_seq2,P-04,2028-10-16T00:00:00,2028-10-30T00:00:00
setup_sofia_3,mwcu_b10_4_P-04_seq7,P-04,2028-10-30T00:00:00,2028-11-13T00:00:00
setup_sofia_4,mwcu_a7_6_Leak_seq1,Leak,2026-08-31T00:00:00,2026-09-03T00:00:00
setup_sofia_4,mwcu_b10_6_K-01_seq2,K-01,2026-09-03T00:00:00,2026-09-06T00:00:00
setup_sofia_4,mwcu_a7_2a_Leak_seq1,Leak,2026-10-05T00:00:00,2026-10-08T00:00:00
setup_sofia_4,mwcu_a7_2a_K-01_seq2,K-01,2026-10-08T00:00:00,2026-10-11T00:00:00
setup_sofia_4,mwcu_b10_2b_K-01_seq2,K-01,2026-10-11T00:00:00,2026-10-14T00:00:00
setup_sofia_4,mwcu_b10_2b_K-04_seq3,K-04,2026-10-14T00:00:00,2026-10-21T00:00:00
setup_sofia_4,mwcu_b10_2b_P-03_seq4,P-03,2026-10-21T00:00:00,2026-11-18T00:00:00
setup_sofia_4,mwcu_b10_3_Leak_seq1,Leak,2026-11-18T00:00:00,2026-11-21T00:00:00
setup_sofia_4,mwcu_b10_3_K-01_seq2,K-01,2026-11-21T00:00:00,2026-11-24T00:00:00
setup_sofia_4,mwcu_b10_3_K-02_seq3,K-02,2026-11-24T00:00:00,2026-12-08T00:00:00
setup_sofia_4,mwcu_b10_6_K-11_seq5,K-11,2026-12-08T00:00:00,2026-12-13T00:00:00
setup_sofia_4,mwcu_b10_3_P-03_seq4,P-03,2027-01-11T00:00:00,2027-02-08T00:00:00
setup_sofia_4,mwcu_b10_2b_K-05_seq6,K-05,2027-02-08T00:00:00,2027-03-15T00:00:00
setup_sofia_4,mwcu_a7_3_L-03_seq5,L-03,2027-03-15T00:00:00,2027-04-09T00:00:00
setup_sofia_4,mwcu_a7_2b_P-03-L_seq7,P-03-L,2027-04-09T00:00:00,2027-05-07T00:00:00
setup_sofia_4,mwcu_a7_3_P-02_seq6,P-02,2027-05-07T00:00:00,2027-05-12T00:00:00
setup_sofia_4,mwcu_b10_3_P-02_seq6,P-02,2027-05-12T00:00:00,2027-05-17T00:00:00
